,Basics.Year,Basics.Make,Basics.Model,Basics.Class,Basics.Length (ft),Basics.FuelType,Basics.HullMaterial,Basics.OfferedBy,Propulsion.EngineMake,Propulsion.TotalPower (hp),Propulsion.EngineType,Propulsion.FuelType,Specifications.Dimensions.LengthOverall (ft),Specifications.Dimensions.Beam (ft),Specifications.Accommodations.DoubleBerths,Specifications.Accommodations.Cabins,Specifications.Accommodations.Heads,Basics.HullShape,Basics.HullWarranty (years),Propulsion.EngineModel,Propulsion.EngineYear,Propulsion.EngineHours,Propulsion.DriveType,Propulsion.PropellerType,Specifications.Speed&Distance.CruisingSpeed (kn),Specifications.Speed&Distance.MaxSpeed (kn),Specifications.Dimensions.LengthOnDeck (ft),Specifications.Dimensions.MaxDra (ft),Specifications.Dimensions.CabinHeadroom (ft),Specifications.Dimensions.LengthAtWaterline (ft),Specifications.Miscellaneous.Windlass,Price,Propulsion.PropellerMaterial,Specifications.Dimensions.MaxBridgeClearance (ft),Specifications.Weights.DryWeight (Lb),Specifications.Accommodations.SingleBerths,Propulsion.FoldingPropeller,Features.ElectricalEquipment.ShorePowerInlet,Features.Electronics.Depthsounder,Features.Electronics.Radar,Features.Electronics.Plotter,Features.Electronics.Compas,Features.Electronics.Gps,Features.InsideEquipment.ElectricBilgePump,Features.InsideEquipment.Oven,Features.InsideEquipment.MarineHead,Features.InsideEquipment.Heating,Features.InsideEquipment.HotWater,Features.InsideEquipment.Refrigerator,Features.InsideEquipment.BatteryCharger,Features.OutsideEquipment.TeakCockpit,Features.OutsideEquipment.RadarReflector,Features.OutsideEquipment.Tender,Features.OutsideEquipment.CockpitCushions,Features.Rigging.SteeringWheel,Features.Sails.StormJib,Features.Sails.BattenedMainsail,Features.Sails.FurlingGenoa,Features.Sails.Trisail,Specifications.Accommodations.TwinBerths,Features.Electronics.Log-speedometer,Features.Electronics.WindSpeedAndDirection,Features.Electronics.Autopilot,Features.Electronics.Radio,Features.Electronics.CockpitSpeakers,Features.Electronics.Vhf,Features.InsideEquipment.BowThruster,Features.InsideEquipment.ManualBilgePump,Features.InsideEquipment.MicrowaveOven,Features.InsideEquipment.AirConditioning,Features.InsideEquipment.ElectricHead,Features.OutsideEquipment.CockpitShower,Features.OutsideEquipment.CockpitTable,Features.OutsideEquipment.SwimmingLadder,Features.Sails.FurlingMainsail,Features.Sails.AsymmetricSpinnaker,Features.Electronics.Repeater(s),Features.ElectricalEquipment.Generator,Features.ElectricalEquipment.Inverter,Features.Electronics.NavigationCenter,Features.InsideEquipment.DeepFreezer,Features.OutsideEquipment.OutboardEngineBrackets,Features.OutsideEquipment.Davit(s),Features.Sails.FullyBattenedMainsail,Specifications.Miscellaneous.ElectricalCircuit (V),Features.Electronics.CdPlayer,Features.Rigging.ElectricWinch,Features.Electronics.TvSet,Features.Electronics.DvdPlayer,Features.InsideEquipment.FreshWaterMaker,Features.Rigging.SpinnakerPole,Features.OutsideEquipment.TeakSidedecks,Features.AdditionalEquipment.RoadTrailer,Features.Sails.Spinnaker,Specifications.Miscellaneous.SeatingCapacity,Features.Electronics.RadarDetector,Features.Electronics.Computer,Features.Electronics.Vcr,Features.Sails.GennakerCruisingSpinnaker,Features.InsideEquipment.SeaWaterPump,Features.OutsideEquipment.SolarPanel,Features.OutsideEquipment.Liferaft,Features.Rigging.Tiller,Features.Sails.Genoa,Features.InsideEquipment.SternThruster,Features.InsideEquipment.Dishwasher,Features.InsideEquipment.WashingMachine,Features.OutsideEquipment.Gangway,Features.OutsideEquipment.HydraulicGangway,Specifications.Speed&Distance.Range (nm),Specifications.Dimensions.Freeboard (ft),Features.OutsideEquipment.WindGenerator,Features.InsideEquipment.Seakeeper,Features.InsideEquipment.AirCompressor,Features.InsideEquipment.ChemicalHead,Specifications.Miscellaneous.LiferaftCapacity,Features.Rigging.HydraulicWinch,Propulsion.RopeCutter,Specifications.Miscellaneous.DeadriseAtTransom (deg),Features.AdditionalEquipment.LaunchingTrailer,Features.AdditionalEquipment.BeachingLegs,Make-Model
835,2023,Hunter,Sloop,Trimaran,28.67,Gas,Fiberglass,180 Marine,Yanmar,66.98479345284491,Inboard,Diesel,28.67,22.25,2.79673590504451,2.961864406779661,1.0,Monohull,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,8.956594153636974,9.348779342722995,39.67258029978575,Electric Windlass,138250,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Hunter-Sloop
836,2021,Italia Yachts,11.98 Bellissima & Fuoriserie,Trimaran,28.81,Gas,Other,SAIL Tahiti: Brokerage & Sport Boats,Yanmar,66.98479345284491,Inboard,Diesel,28.67,22.24,2.79673590504451,2.961864406779661,1.0,Trimaran,5,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,5.25,9.348779342722995,39.67258029978575,Electric Windlass,130410,Bronze,63.21807909604506,3659.0,2.872521246458923,False,True,True,False,True,True,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,2.03960396039604,True,True,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,83.00632911392405,False,False,False,False,True,False,False,True,False,8.62295081967213,False,False,False,True,False,True,False,True,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Italia Yachts-11.98 Bellissima & Fuoriserie
837,2021,Italia Yachts,11.98 f,Trimaran,19.82,Gas,Fiberglass,SAIL Tahiti: Brokerage & Sport Boats,Yanmar,66.98479345284491,Inboard,Diesel,19.65,14.76,2.79673590504451,2.961864406779661,2.176534492123846,Trimaran,5,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,8.99,9.348779342722995,39.67258029978575,Electric Windlass,35863,Bronze,63.21807909604506,992.0,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,83.00632911392405,False,False,False,False,False,False,False,True,False,8.62295081967213,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Italia Yachts-11.98 f
838,2020,Italia Yachts,12.98,Trimaran,37.01,Gas,Other,SAIL Tahiti: Brokerage & Sport Boats,Yanmar,66.98479345284491,Outboard,Gas,37.01,25.59,2.0,2.0,1.0,Trimaran,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,7.58,9.348779342722995,35.01,Electric Windlass,309724,Bronze,63.21807909604506,6700.0,2.0,False,True,True,False,True,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,2.03960396039604,True,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,83.00632911392405,False,False,False,False,False,True,False,True,False,8.62295081967213,False,False,False,True,False,True,False,True,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Italia Yachts-12.98
839,2010,Italia Yachts,12.98 Bellissima & Fuoriserie,Racer,36.08,Diesel,Fiberglass,Sunbird International Yacht Sales - Sunbird Greenock,Lombardini,66.98479345284491,Inboard,Diesel,36.08,10.33,2.79673590504451,2.961864406779661,1.0,Monohull,0,LDW1404M,2016.507913669065,1121.918781725888,Sail Drive,2.0,7.865502392344499,10.30087209302326,43.39205882352945,7.5,9.348779342722995,39.67258029978575,Electric Windlass,87649,Bronze,63.21807909604506,23578.5175,2.872521246458923,True,True,True,False,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,2.03960396039604,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,83.00632911392405,False,False,False,False,False,True,False,False,True,8.62295081967213,False,False,False,False,True,False,False,True,True,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Italia Yachts-12.98 Bellissima & Fuoriserie
840,1982,Italia Yachts,14.98,Ketch,42.0,Diesel,Fiberglass,Rubicon Yachts,Yanmar,66.98479345284491,Inboard,Diesel,42.58,13.08,3.0,3.0,2.0,Monohull,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,6.17,9.348779342722995,32.83,Electric Windlass,94000,Bronze,63.21807909604506,60185.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Italia Yachts-14.98
841,1980,Italia Yachts,Italia 12.98 New,Ketch,37.24,Diesel,Fiberglass,ALVEA YACHTS - Alvea Yachts,Yanmar,66.98479345284491,Inboard,Diesel,37.24,12.01,2.79673590504451,2.961864406779661,2.0,Monohull,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,6.43,9.348779342722995,39.67258029978575,Electric Windlass,52164,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Italia Yachts-Italia 12.98 New
842,1952,Italia Yachts,Italia 16.98,Yawl,39.83,Diesel,Wood,Kevin Dailey Yacht Brokerage,Yanmar,66.98479345284491,Inboard,Diesel,39.83,10.25,2.79673590504451,2.961864406779661,1.0,Monohull,0,3YM30,2017.0,1121.918781725888,Direct Drive,2.0,7.865502392344499,10.30087209302326,43.39205882352945,8.956594153636974,9.348779342722995,28.5,Electric Windlass,105000,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Italia Yachts-Italia 16.98
843,2023,Italia Yachts,ITALIA YACHTS 12.98 NEW,Daysailer,17.33,Other,Fiberglass,Snug Harbor Boats,Yanmar,66.98479345284491,Inboard,Diesel,17.0,7.25,2.79673590504451,2.961864406779661,2.176534492123846,Monohull,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,4.5,9.348779342722995,39.67258029978575,Electric Windlass,39405,Bronze,63.21807909604506,1500.0,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Italia Yachts-ITALIA YACHTS 12.98 NEW
844,2023,Italia Yachts,Italia Yachts 16.98,Dinghy,14.0,Gas,Fiberglass,Snug Harbor Boats,Engine Available,66.98479345284491,Inboard,Gas,14.0,6.5,2.79673590504451,2.961864406779661,2.176534492123846,Monohull,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,2.67,9.348779342722995,39.67258029978575,Electric Windlass,20689,Bronze,63.21807909604506,500.0,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Italia Yachts-Italia Yachts 16.98
845,1977,J Boats,J/70,Sloop,16.0,LPG,Fiberglass,McCotters Marina,LEHR,2.5,Inboard,LPG,16.0,6.0,2.79673590504451,2.961864406779661,2.176534492123846,Monohull,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,1.42,9.348779342722995,39.67258029978575,Electric Windlass,10000,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,J Boats-J/70
846,2002,Jeanneau,380,Racer/Cruiser,50.52,Diesel,Fiberglass,L'Altroporto Soc. Coop.,Yanmar,100.0,Inboard,Diesel,50.52,14.44,3.0,3.0,2.0,Monohull,0,100 hp,2002.0,1800.0,Direct Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,8.2,9.348779342722995,39.67258029978575,Electric Windlass,163012,Aluminum,63.21807909604506,1500.0,2.872521246458923,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,True,False,2.03960396039604,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,True,False,False,True,False,False,True,83.00632911392405,True,True,True,True,False,False,True,False,False,8.62295081967213,True,False,True,True,False,False,True,False,True,False,False,False,True,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Jeanneau-380
847,1986,Jeanneau,380,Centre Cockpit,33.0,Diesel,Fiberglass,United City Yachts Inc. - United City Yachts inc.,Beta,35.0,Inboard,Diesel,33.0,11.5,3.0,3.0,1.0,Monohull,0,35 ICW4383,2002.0,440.0,Direct Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,6.35,9.348779342722995,39.67258029978575,Electric Windlass,36885,Aluminum,63.21807909604506,1500.0,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Jeanneau-380
848,1981,Jeanneau,410,Cutter,39.0,Diesel,Fiberglass,Honolulu Yacht Brokerage International LLC,Cummins Marine,61.0,Inboard,Diesel,39.0,12.33,1.0,3.0,2.0,Monohull,0,4B 3.9M,2006.5,1121.918781725888,Direct Drive,3.0,7.865502392344499,10.30087209302326,39.0,5.83,6.17,30.0,Electric Windlass,75000,Bronze,53.0,23578.5175,4.0,False,True,True,True,True,True,True,True,False,True,False,True,True,True,False,False,True,True,True,False,True,True,False,2.03960396039604,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,False,83.00632911392405,False,False,True,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,True,True,False,True,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Jeanneau-410
849,1986,Jeanneau,410,Cruiser,31.5,Diesel,Steel,De Valk Yacht Brokers - De Valk Hindeloopen,Craftsman,42.0,Inboard,Diesel,31.5,11.81,1.0,3.0,1.0,Monohull,0,4.42,2016.0,1121.918781725888,Direct Drive,3.0,7.865502392344499,10.30087209302326,39.0,6.525,6.609999999999999,34.685,Electric Windlass,74442,Bronze,53.0,23578.5175,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Jeanneau-410
850,1996,Jeanneau,410,Cruiser,44.29,Diesel,Steel,De Valk Yacht Brokers - De Valk Monnickendam,Cummins Marine,80.0,Inboard,Diesel,44.29,13.78,1.0,3.0,2.0,Monohull,0,4B 3.9M,1997.0,1121.918781725888,Direct Drive,3.0,7.865502392344499,10.30087209302326,39.0,7.22,7.05,39.37,Electric Windlass,205396,Bronze,53.0,23578.5175,4.0,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,False,2.03960396039604,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,83.00632911392405,True,True,False,False,True,True,False,False,False,8.62295081967213,True,False,False,False,False,True,True,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Jeanneau-410
851,1984,Jeanneau,440,Antique and Classic,34.78,Diesel,Wood,White Whale Yachtbrokers,Ford,68.0,Inboard,Diesel,49.21,11.81,2.0,2.0,1.0,Monohull,0,Sabb,1984.0,1121.918781725888,Direct Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,6.07,9.348779342722995,72.0,Manual Windlass,118456,Bronze,63.21807909604506,35274.0,2.0,False,False,True,True,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,True,7.8125,False,False,22,False,False,Jeanneau-440
852,2004,Jeanneau,51,Racer,68.24,Other,Fiberglass,Multihull Central,Yanmar,66.98479345284491,Inboard,Other,68.24,18.9,2.79673590504451,2.961864406779661,2.0,Displacement,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,8.956594153636974,9.348779342722995,16.33,Electric Windlass,264176,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Jeanneau-51
853,2021,Jeanneau,51,Daysailer,21.0,Other,Fiberglass,Classic Boat Shop,Yanmar,66.98479345284491,Inboard,Other,21.0,7.08,2.79673590504451,2.961864406779661,2.0,Displacement,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,8.956594153636974,9.348779342722995,16.33,Electric Windlass,75750,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Jeanneau-51
854,2021,Jeanneau,54,Daysailer,21.0,Other,Fiberglass,Classic Boat Shop,Yanmar,66.98479345284491,Inboard,Other,21.0,7.08,2.79673590504451,2.961864406779661,2.176534492123846,Displacement,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,8.956594153636974,9.348779342722995,16.33,Electric Windlass,93400,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Jeanneau-54
